series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	CON_USD	16.538233	36.650012	36.687982	28.020113	33.599674	35.256241	36.62763	37.130114	37.413211	32.334258	35.7522908	2015	32.334258		
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	CON_USD															
