geoAreaCode	years	Age	Freq	Location	Sex	Units	Bounds	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
316	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	Ratio	MP	1	2017.Q2.G.01	SE_ADT_GPINMRCY	Gender parity index in a given age group achieving at least a fixed level of proficiency in functional literacy skills	144.7029305	13.35485404	96	GUM	Guam					
320	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	Ratio	MP	1	2017.Q2.G.01	SE_ADT_GPINMRCY	Gender parity index in a given age group achieving at least a fixed level of proficiency in functional literacy skills	-91.2312746	15.00273719	94	GTM	Guatemala					
324	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	Ratio	MP	1	2017.Q2.G.01	SE_ADT_GPINMRCY	Gender parity index in a given age group achieving at least a fixed level of proficiency in functional literacy skills	-11.28173419	11.00210343	86	GIN	Guinea					
328	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	Ratio	MP	1	2017.Q2.G.01	SE_ADT_GPINMRCY	Gender parity index in a given age group achieving at least a fixed level of proficiency in functional literacy skills	-58.97322037	4.788012784	97	GUY	Guyana					
332	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	Ratio	MP	1	2017.Q2.G.01	SE_ADT_GPINMRCY	Gender parity index in a given age group achieving at least a fixed level of proficiency in functional literacy skills	-72.33640958	18.40426539	102	HTI	Haiti					
334	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	Ratio	MP	1	2017.Q2.G.01	SE_ADT_GPINMRCY	Gender parity index in a given age group achieving at least a fixed level of proficiency in functional literacy skills	73.52633626	-53.09106147	99	HMD	Heard Island and McDonald Islands					
336	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	Ratio	MP	1	2017.Q2.G.01	SE_ADT_GPINMRCY	Gender parity index in a given age group achieving at least a fixed level of proficiency in functional literacy skills	12.45315803	41.90343751	250	VAT	Holy See					
340	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	Ratio	MP	1	2017.Q2.G.01	SE_ADT_GPINMRCY	Gender parity index in a given age group achieving at least a fixed level of proficiency in functional literacy skills	-86.59974381	14.82243161	100	HND	Honduras					
344	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	Ratio	MP	1	2017.Q2.G.01	SE_ADT_GPINMRCY	Gender parity index in a given age group achieving at least a fixed level of proficiency in functional literacy skills	114.0266445	22.41749934	98	HKG	China, Hong Kong Special Administrative Region					
348	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	Ratio	MP	1	2017.Q2.G.01	SE_ADT_GPINMRCY	Gender parity index in a given age group achieving at least a fixed level of proficiency in functional literacy skills	19.41221519	47.1651448	103	HUN	Hungary					
