geoAreaCode	years	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
232	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	38.11074289	16.12894644	69	ERI	Eritrea	9081.79	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
233	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	25.84093481	58.68487172	72	EST	Estonia	79617.3	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
234	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-7.122044325	62.21228119	78	FRO	Faroe Islands	9272.37	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
238	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)	44.9375	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
239	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
242	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	177.9660884	-17.83301566	75	FJI	Fiji	11571	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
246	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	23.308447	61.91586738	74	FIN	Finland	965383	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
248	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	19.80945969	60.1544901	5	ALA	Åland Islands					
250	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	2.457288129	46.62660861	77	FRA	France	10329400	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
254	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-53.23619089	3.922673437	95	GUF	French Guiana	16800.4	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
258	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-149.4052367	-17.67709294	191	PYF	French Polynesia	22002	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
260	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	69.64849091	-49.6068576	14	ATF	French Southern Territories					
262	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	42.18274707	11.56004161	62	DJI	Djibouti	4744.66	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
266	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	11.78727747	-0.60687619	80	GAB	Gabon	120252	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
268	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	43.3713615	42.04813028	82	GEO	Georgia	53823.5	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
270	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-15.39944785	13.45295927	88	GMB	Gambia	2097.61	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
275	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	35.25694122	31.94347933	189	PSE	State of Palestine	69454.3	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
276	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	10.3806066	51.08862743	61	DEU	Germany	15114900	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
288	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-1.205623522	7.964825185	84	GHA	Ghana	74174	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
292	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-5.347561686	36.13895036	85	GIB	Gibraltar	4042.19	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
296	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-157.5643005	1.768837732	122	KIR	Kiribati	595.115	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
300	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	22.58307827	39.47301873	91	GRC	Greece	1181280	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
304	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-41.39371316	74.75625681	93	GRL	Greenland					
308	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-61.68248568	12.11238395	92	GRD	Grenada	4536.19	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
312	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-61.64762115	16.14416917	87	GLP	Guadeloupe	41119.1	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
316	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	144.7029305	13.35485404	96	GUM	Guam					
