series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	NUMBER	546946.110318	2015	546946.110318	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	NUMBER	6010.8	2015	6010.8	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	NUMBER	50347149.614	2015	50347149.614	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	NUMBER	1583046	2015	1583046	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	NUMBER	248158.586849	2015	248158.586849	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	NUMBER	1466527	2015	1466527	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	NUMBER	45560063.272	2015	45560063.272	International Civil Aviation Organization (ICAO)	
