series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	CON_USD	153.94	531.4	1252.76	1898.76	3419.64	482.27	632.29	824.08	930.68	3693.29	2085.27	1603.67	536.18	1545.59	519.16	427.49	926.418	2015	427.49		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	CON_USD	157.92	85.51	124.41	103.5	74.98	79.65	75.28	96.1	118.66	107.52	127.6	188.19	156.3	186.13	175.67	178.26	176.91	2015	178.26		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	CON_USD	9810.28	-1405.73	73.42	2819.48	1432.05	1188.42	3748.81	1658.88	2452.78	2984.19	7220.63	9177.84	8982.48	14083	5948.24	13319.32	10302.176	2015	13319.32		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	CON_USD	7597.28	12319.93	7226.22	2699.55	11323.59	21158.86	23211.98	29423.26	29027.13	38117.84	42360.09	58477.53	46342.57	56849.18	38076.38	33585.4	46666.212	2015	33585.4		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	CON_USD														5.36	27.08	34.02	22.1533333333333	2015	34.02		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	CON_USD	-67.68	-162.78	1487.23	2026.07	2996.96	4510.03	6333.78	11322.69	10305.66	6051.52	11511.76	10998.81	11970.51	14261.45	10800.65	11648.9	11936.064	2015	11648.9		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	CON_USD	164.33	73.43	20.38	113.75	99.12	217.54	156.64	109.05	282.19	220.24	210.56	144.42	148.91	185.49	228.91	304.24	202.394	2015	304.24		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	CON_USD			0.06	0.08	0.21	0.93	0.91	1.46	4.25	2	1.6	1.27	1.16	1.45	2.07	2.22	1.634	2015	2.22		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	CON_USD								16.67	20.86	21.1	21.8	25.81	23.9	23.71	23.17	19.05	23.128	2015	19.05		
