series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	T_PER_HA						
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	T_PER_HA	94.8192	98.5984	2015	98.5984	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	T_PER_HA	14.7541	20.3252	2015	20.3252	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	356	79.3608464	22.34642074	IND	India	1	ANNUAL	T_PER_HA	47.1558	43.8584	2015	43.8584	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	T_PER_HA	220.5396	206.318	2015	206.318	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	T_PER_HA	40.1235	25.7801	2015	25.7801	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	T_PER_HA						
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	T_PER_HA	109.4352		2010	109.4352	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	T_PER_HA	48.7013	46.6061	2015	46.6061	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	T_PER_HA	105.3389	110.5733	2015	110.5733	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	T_PER_HA	349.9952	349.2933	2015	349.2933	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	T_PER_HA	232.9872	233.3234	2015	233.3234	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	T_PER_HA	104.8626		2010	104.8626	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	T_PER_HA	63.7443	63.7443	2015	63.7443	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	T_PER_HA	36	36	2015	36	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	T_PER_HA	239.9527	246.0911	2015	246.0911	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	T_PER_HA	46.9467	46.9092	2015	46.9092	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	T_PER_HA	90.6461	104.9483	2015	104.9483	Official submission of country data to FAO Global Forest Resources Assessment	C
