geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
233	2010	ANNUAL	METONS	1	25.84093481	58.68487172	72	EST	Estonia	AG_LND_FRSTBIOM	Above-ground biomass in forest	264.16	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
233	2015	ANNUAL	METONS	1	25.84093481	58.68487172	72	EST	Estonia	AG_LND_FRSTBIOM	Above-ground biomass in forest	267.3	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
234	2010	ANNUAL	METONS	1	-7.122044325	62.21228119	78	FRO	Faroe Islands	AG_LND_FRSTBIOM	Above-ground biomass in forest	0	Float		FAO estimates	E
234	2015	ANNUAL	METONS	1	-7.122044325	62.21228119	78	FRO	Faroe Islands	AG_LND_FRSTBIOM	Above-ground biomass in forest	0	Float		FAO estimates	E
238	2010	ANNUAL	METONS	1	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)	AG_LND_FRSTBIOM	Above-ground biomass in forest	0	Float		FAO estimates	E
238	2015	ANNUAL	METONS	1	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)	AG_LND_FRSTBIOM	Above-ground biomass in forest	0	Float		FAO estimates	E
239	2010	ANNUAL	METONS	1	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands							
239	2015	ANNUAL	METONS	1	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands							
242	2010	ANNUAL	METONS	1	177.9660884	-17.83301566	75	FJI	Fiji							
242	2015	ANNUAL	METONS	1	177.9660884	-17.83301566	75	FJI	Fiji							
246	2010	ANNUAL	METONS	1	23.308447	61.91586738	74	FIN	Finland	AG_LND_FRSTBIOM	Above-ground biomass in forest	1193	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
246	2015	ANNUAL	METONS	1	23.308447	61.91586738	74	FIN	Finland	AG_LND_FRSTBIOM	Above-ground biomass in forest	1193	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
248	2010	ANNUAL	METONS	1	19.80945969	60.1544901	5	ALA	Åland Islands							
248	2015	ANNUAL	METONS	1	19.80945969	60.1544901	5	ALA	Åland Islands							
250	2010	ANNUAL	METONS	1	2.457288129	46.62660861	77	FRA	France	AG_LND_FRSTBIOM	Above-ground biomass in forest	2039	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
250	2015	ANNUAL	METONS	1	2.457288129	46.62660861	77	FRA	France	AG_LND_FRSTBIOM	Above-ground biomass in forest	2224	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
254	2010	ANNUAL	METONS	1	-53.23619089	3.922673437	95	GUF	French Guiana	AG_LND_FRSTBIOM	Above-ground biomass in forest	2848	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
254	2015	ANNUAL	METONS	1	-53.23619089	3.922673437	95	GUF	French Guiana	AG_LND_FRSTBIOM	Above-ground biomass in forest	2846	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
258	2010	ANNUAL	METONS	1	-149.4052367	-17.67709294	191	PYF	French Polynesia	AG_LND_FRSTBIOM	Above-ground biomass in forest	35.98	Float		FAO estimates	E
