geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
430	2017	ANNUAL	KMSQ	1	-9.311879038	6.448381009	128	LBR	Liberia	ER_MTN_GRNCOV	Mountain Green Cover Index	4.6069273828125	Float		Food and Agriculture Organisation of United Nations ( FAO)	
434	2017	ANNUAL	KMSQ	1	18.0295985	27.04042819	129	LBY	Libya	ER_MTN_GRNCOV	Mountain Green Cover Index	4.3278332031250	Float		Food and Agriculture Organisation of United Nations ( FAO)	
438	2017	ANNUAL	KMSQ	1	9.552985019	47.14167005	131	LIE	Liechtenstein							
440	2017	ANNUAL	KMSQ	1	23.90517807	55.33680309	134	LTU	Lithuania	ER_MTN_GRNCOV	Mountain Green Cover Index	0.5096719531250	Float		Food and Agriculture Organisation of United Nations ( FAO)	
442	2017	ANNUAL	KMSQ	1	6.092656563	49.77679538	135	LUX	Luxembourg	ER_MTN_GRNCOV	Mountain Green Cover Index	0.2548359765625	Float		Food and Agriculture Organisation of United Nations ( FAO)	
446	2017	ANNUAL	KMSQ	1	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region							
450	2017	ANNUAL	KMSQ	1	46.6982339	-19.38514785	142	MDG	Madagascar	ER_MTN_GRNCOV	Mountain Green Cover Index	205.7103940625000	Float		Food and Agriculture Organisation of United Nations ( FAO)	
454	2017	ANNUAL	KMSQ	1	33.4884625	-13.40819859	158	MWI	Malawi	ER_MTN_GRNCOV	Mountain Green Cover Index	35.3197766015625	Float		Food and Agriculture Organisation of United Nations ( FAO)	
458	2017	ANNUAL	KMSQ	1	116.8346314	5.452415309	159	MYS	Malaysia	ER_MTN_GRNCOV	Mountain Green Cover Index	107.5069125000000	Float		Food and Agriculture Organisation of United Nations ( FAO)	
462	2017	ANNUAL	KMSQ	1	73.09672546	-0.614385021	143	MDV	Maldives							
466	2017	ANNUAL	KMSQ	1	-3.522016039	17.35311254	147	MLI	Mali	ER_MTN_GRNCOV	Mountain Green Cover Index	5.4136955859375	Float		Food and Agriculture Organisation of United Nations ( FAO)	
470	2017	ANNUAL	KMSQ	1	14.44617519	35.89194275	148	MLT	Malta							
474	2017	ANNUAL	KMSQ	1	-60.91544135	14.56086108	156	MTQ	Martinique							
478	2017	ANNUAL	KMSQ	1	-10.33187259	20.26089546	154	MRT	Mauritania	ER_MTN_GRNCOV	Mountain Green Cover Index	0.7633352343750	Float		Food and Agriculture Organisation of United Nations ( FAO)	
480	2017	ANNUAL	KMSQ	1	57.568022	-20.28581998	157	MUS	Mauritius	ER_MTN_GRNCOV	Mountain Green Cover Index	0.2559404101563	Float		Food and Agriculture Organisation of United Nations ( FAO)	
484	2017	ANNUAL	KMSQ	1	-102.5148166	23.93378032	144	MEX	Mexico	ER_MTN_GRNCOV	Mountain Green Cover Index	918.2223855664062	Float		Food and Agriculture Organisation of United Nations ( FAO)	
492	2017	ANNUAL	KMSQ	1	7.424214814	43.73532918	140	MCO	Monaco							
496	2017	ANNUAL	KMSQ	1	103.0728057	46.83892054	151	MNG	Mongolia	ER_MTN_GRNCOV	Mountain Green Cover Index	343.0770205078125	Float		Food and Agriculture Organisation of United Nations ( FAO)	
498	2017	ANNUAL	KMSQ	1	28.4650624	47.20236795	141	MDA	Republic of Moldova							
499	2017	ANNUAL	KMSQ	1	19.25214024	42.78717043	150	MNE	Montenegro	ER_MTN_GRNCOV	Mountain Green Cover Index	11.9772908984375	Float		Food and Agriculture Organisation of United Nations ( FAO)	
500	2017	ANNUAL	KMSQ	1	-62.19261223	16.73558313	155	MSR	Montserrat							
504	2017	ANNUAL	KMSQ	1	-6.281942841	31.8440131	139	MAR	Morocco	ER_MTN_GRNCOV	Mountain Green Cover Index	112.2781166210938	Float		Food and Agriculture Organisation of United Nations ( FAO)	
508	2017	ANNUAL	KMSQ	1	38.18479941	-14.27963886	153	MOZ	Mozambique	ER_MTN_GRNCOV	Mountain Green Cover Index	111.5796270507813	Float		Food and Agriculture Organisation of United Nations ( FAO)	
512	2017	ANNUAL	KMSQ	1	57.87743482	21.98805614	173	OMN	Oman	ER_MTN_GRNCOV	Mountain Green Cover Index	7.6777148437500	Float		Food and Agriculture Organisation of United Nations ( FAO)	
516	2017	ANNUAL	KMSQ	1	17.21907885	-22.13817068	161	NAM	Namibia	ER_MTN_GRNCOV	Mountain Green Cover Index	96.1675490332031	Float		Food and Agriculture Organisation of United Nations ( FAO)	
520	2017	ANNUAL	KMSQ	1	166.92313	-0.528742623	171	NRU	Nauru							
