series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	PERCENT	16.4677		2010	16.4677	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	PERCENT	35.4872	35.4872	2015	35.4872	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	PERCENT	11.8287	13.211	2015	13.211	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	PERCENT	22.4409	22.4409	2015	22.4409	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	PERCENT	11.4166	11.3034	2015	11.3034	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	PERCENT	12.2841	12.2841	2015	12.2841	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	PERCENT	2.5492	2.5492	2015	2.5492	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	PERCENT	2.0408	2.0408	2015	2.0408	Official submission of country data to FAO Global Forest Resources Assessment	C
