geoAreaCode	years	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
332	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-72.33640958	18.40426539	102	HTI	Haiti	100	Float		Food and Agriculture Organisation of United Nations ( FAO)	
334	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	73.52633626	-53.09106147	99	HMD	Heard Island and McDonald Islands					
336	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	12.45315803	41.90343751	250	VAT	Holy See					
340	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-86.59974381	14.82243161	100	HND	Honduras	98.688525	Float		Food and Agriculture Organisation of United Nations ( FAO)	
344	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	114.0266445	22.41749934	98	HKG	China, Hong Kong Special Administrative Region	100	Float		Food and Agriculture Organisation of United Nations ( FAO)	
348	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	19.41221519	47.1651448	103	HUN	Hungary	93.75	Float		Food and Agriculture Organisation of United Nations ( FAO)	
352	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-19.02116966	64.79134763	111	ISL	Iceland	30.674847	Float		Food and Agriculture Organisation of United Nations ( FAO)	
356	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	79.3608464	22.34642074	106	IND	India	90.340244	Float		Food and Agriculture Organisation of United Nations ( FAO)	
360	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	113.9174	-0.994582204	104	IDN	Indonesia	97.454588	Float		Food and Agriculture Organisation of United Nations ( FAO)	
364	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	54.19766348	32.74370885	109	IRN	Iran (Islamic Republic of)	64.140561	Float		Food and Agriculture Organisation of United Nations ( FAO)	
368	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	43.76606267	33.05013795	110	IRQ	Iraq	82.701698	Float		Food and Agriculture Organisation of United Nations ( FAO)	
372	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-7.121425272	53.25274054	108	IRL	Ireland	70	Float		Food and Agriculture Organisation of United Nations ( FAO)	
376	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	34.62277992	31.06164552	112	ISR	Israel	37.184321	Float		Food and Agriculture Organisation of United Nations ( FAO)	
380	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	12.57022427	42.79917282	113	ITA	Italy	88.467097	Float		Food and Agriculture Organisation of United Nations ( FAO)	
384	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-5.552690016	7.62211586	46	CIV	Côte d'Ivoire	97.823048	Float		Food and Agriculture Organisation of United Nations ( FAO)	
388	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-77.31068409	18.15616857	114	JAM	Jamaica	85.576664	Float		Food and Agriculture Organisation of United Nations ( FAO)	
392	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	139.2716103	36.6554539	117	JPN	Japan	97.121212	Float		Food and Agriculture Organisation of United Nations ( FAO)	
398	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	66.65359159	48.01963494	118	KAZ	Kazakhstan	74.601749	Float		Food and Agriculture Organisation of United Nations ( FAO)	
400	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	37.13024774	30.65365973	116	JOR	Jordan	33.391675	Float		Food and Agriculture Organisation of United Nations ( FAO)	
404	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	37.86096816	0.534797278	119	KEN	Kenya	92.625435	Float		Food and Agriculture Organisation of United Nations ( FAO)	
408	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea	97.5	Float		Food and Agriculture Organisation of United Nations ( FAO)	
410	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	127.8610254	36.45201023	124	KOR	Republic of Korea	96.268657	Float		Food and Agriculture Organisation of United Nations ( FAO)	
414	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	47.49305029	29.53949468	125	KWT	Kuwait					
417	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	74.52324839	41.46204516	120	KGZ	Kyrgyzstan	23.050263	Float		Food and Agriculture Organisation of United Nations ( FAO)	
418	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic	99.244713	Float		Food and Agriculture Organisation of United Nations ( FAO)	
422	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	35.89391711	33.92152458	127	LBN	Lebanon	84.449982	Float		Food and Agriculture Organisation of United Nations ( FAO)	
426	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	28.25362195	-29.58041814	133	LSO	Lesotho	91.818182	Float		Food and Agriculture Organisation of United Nations ( FAO)	
428	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	26.42461876	56.64196636	136	LVA	Latvia	25	Float		Food and Agriculture Organisation of United Nations ( FAO)	
430	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-9.311879038	6.448381009	128	LBR	Liberia	100	Float		Food and Agriculture Organisation of United Nations ( FAO)	
434	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	18.0295985	27.04042819	129	LBY	Libya	21.441958	Float		Food and Agriculture Organisation of United Nations ( FAO)	
438	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	9.552985019	47.14167005	131	LIE	Liechtenstein					
440	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	23.90517807	55.33680309	134	LTU	Lithuania	50	Float		Food and Agriculture Organisation of United Nations ( FAO)	
