geoAreaCode	years	Freq	Location	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
834	2012	ANNUAL	URBAN	mgr/m^3	2	34.80521182	-6.265332606	235	TZA	Tanzania, United Republic of	23.91967775898918	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
840	2012	ANNUAL	ALLAREA	mgr/m^3	1	-99.13830311	39.5277871	248	USA	United States of America	8.20017518992021	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
840	2012	ANNUAL	URBAN	mgr/m^3	2	-99.13830311	39.5277871	248	USA	United States of America	8.40135311893881	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
850	2012	ANNUAL	ALLAREA	mgr/m^3	1	-64.76960113	17.73297693	255	VIR	United States Virgin Islands					
850	2012	ANNUAL	URBAN	mgr/m^3	2	-64.76960113	17.73297693	255	VIR	United States Virgin Islands					
854	2012	ANNUAL	ALLAREA	mgr/m^3	1	-1.742843829	12.27491081	23	BFA	Burkina Faso	36.57897215185317	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
854	2012	ANNUAL	URBAN	mgr/m^3	2	-1.742843829	12.27491081	23	BFA	Burkina Faso	36.83485488139248	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
858	2012	ANNUAL	ALLAREA	mgr/m^3	1	-56.01387025	-32.8002838	247	URY	Uruguay	11.34193776811222	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
858	2012	ANNUAL	URBAN	mgr/m^3	2	-56.01387025	-32.8002838	247	URY	Uruguay	11.49478950067604	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
860	2012	ANNUAL	ALLAREA	mgr/m^3	1	63.11944558	41.77560518	249	UZB	Uzbekistan	31.72375105647299	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
860	2012	ANNUAL	URBAN	mgr/m^3	2	63.11944558	41.77560518	249	UZB	Uzbekistan	38.31443730375174	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
862	2012	ANNUAL	ALLAREA	mgr/m^3	1	-66.15642084	7.121324748	253	VEN	Venezuela (Bolivarian Republic)	22.45303678734930	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
862	2012	ANNUAL	URBAN	mgr/m^3	2	-66.15642084	7.121324748	253	VEN	Venezuela (Bolivarian Republic)	23.99406698378164	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
876	2012	ANNUAL	ALLAREA	mgr/m^3	1	-176.2034788	-13.28471201	258	WLF	Wallis and Futuna Islands					
876	2012	ANNUAL	URBAN	mgr/m^3	2	-176.2034788	-13.28471201	258	WLF	Wallis and Futuna Islands					
882	2012	ANNUAL	ALLAREA	mgr/m^3	1	-172.4430749	-13.61541469	259	WSM	Samoa					
882	2012	ANNUAL	URBAN	mgr/m^3	2	-172.4430749	-13.61541469	259	WSM	Samoa					
887	2012	ANNUAL	ALLAREA	mgr/m^3	1	45.22389143	15.22242099	282	YEM	Yemen	42.73374822572281	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
887	2012	ANNUAL	URBAN	mgr/m^3	2	45.22389143	15.22242099	282	YEM	Yemen	42.04870525178433	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
894	2012	ANNUAL	ALLAREA	mgr/m^3	1	27.850329	-14.59701056	284	ZMB	Zambia	23.40434057889636	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
894	2012	ANNUAL	URBAN	mgr/m^3	2	27.850329	-14.59701056	284	ZMB	Zambia	29.49273556984912	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
