series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Sex	Units	2014	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	634	51.19152467	25.28355379	QAT	Qatar	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	634	51.19152467	25.28355379	QAT	Qatar	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	634	51.19152467	25.28355379	QAT	Qatar	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	634	51.19152467	25.28355379	QAT	Qatar	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	638	55.53171398	-21.13183266	REU	Réunion	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	638	55.53171398	-21.13183266	REU	Réunion	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	638	55.53171398	-21.13183266	REU	Réunion	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	638	55.53171398	-21.13183266	REU	Réunion	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	642	24.98481009	45.83893563	ROU	Romania	1	18+	ANNUAL	FEMALE	NUMBER	283	2014	283		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	642	24.98481009	45.83893563	ROU	Romania	2	<18Y	ANNUAL	MALE	NUMBER	10	2014	10		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	642	24.98481009	45.83893563	ROU	Romania	3	18+	ANNUAL	MALE	NUMBER	184	2014	184		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	642	24.98481009	45.83893563	ROU	Romania	4	<18Y	ANNUAL	FEMALE	NUMBER	280	2014	280		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	643	99.01404926	61.61899849	RUS	Russian Federation	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	643	99.01404926	61.61899849	RUS	Russian Federation	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	643	99.01404926	61.61899849	RUS	Russian Federation	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	643	99.01404926	61.61899849	RUS	Russian Federation	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	646	29.92310194	-1.999842114	RWA	Rwanda	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	646	29.92310194	-1.999842114	RWA	Rwanda	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	646	29.92310194	-1.999842114	RWA	Rwanda	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	646	29.92310194	-1.999842114	RWA	Rwanda	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	654	-5.705752501	-15.96503946	SHN	Saint Helena	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	654	-5.705752501	-15.96503946	SHN	Saint Helena	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	654	-5.705752501	-15.96503946	SHN	Saint Helena	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	660	-63.05651612	18.21525315	AIA	Anguilla	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	660	-63.05651612	18.21525315	AIA	Anguilla	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	660	-63.05651612	18.21525315	AIA	Anguilla	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	660	-63.05651612	18.21525315	AIA	Anguilla	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	662	-60.96529553	13.89405601	LCA	Saint Lucia	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	662	-60.96529553	13.89405601	LCA	Saint Lucia	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	674	12.46329038	43.93841766	SMR	San Marino	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	674	12.46329038	43.93841766	SMR	San Marino	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	674	12.46329038	43.93841766	SMR	San Marino	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	674	12.46329038	43.93841766	SMR	San Marino	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	678	6.609772265	0.241554875	STP	Sao Tome and Principe	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	678	6.609772265	0.241554875	STP	Sao Tome and Principe	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	682	44.54763347	24.12594211	SAU	Saudi Arabia	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	686	-14.46636926	14.35920905	SEN	Senegal	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	686	-14.46636926	14.35920905	SEN	Senegal	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	686	-14.46636926	14.35920905	SEN	Senegal	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	686	-14.46636926	14.35920905	SEN	Senegal	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	688	20.805876	44.03145697	SRB	Serbia	1	18+	ANNUAL	FEMALE	NUMBER	8	2014	8		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	688	20.805876	44.03145697	SRB	Serbia	2	<18Y	ANNUAL	MALE	NUMBER	3	2014	3		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	688	20.805876	44.03145697	SRB	Serbia	3	18+	ANNUAL	MALE	NUMBER	98	2014	98		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	688	20.805876	44.03145697	SRB	Serbia	4	<18Y	ANNUAL	FEMALE	NUMBER	16	2014	16		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	690	55.46561591	-4.678053059	SYC	Seychelles	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	690	55.46561591	-4.678053059	SYC	Seychelles	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	690	55.46561591	-4.678053059	SYC	Seychelles	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	690	55.46561591	-4.678053059	SYC	Seychelles	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	694	-11.78306584	8.568604164	SLE	Sierra Leone	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	694	-11.78306584	8.568604164	SLE	Sierra Leone	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	702	103.8107883	1.361009155	SGP	Singapore	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	702	103.8107883	1.361009155	SGP	Singapore	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	702	103.8107883	1.361009155	SGP	Singapore	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	702	103.8107883	1.361009155	SGP	Singapore	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	703	19.48495604	48.70741446	SVK	Slovakia	1	18+	ANNUAL	FEMALE	NUMBER	22	2014	22		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	703	19.48495604	48.70741446	SVK	Slovakia	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	703	19.48495604	48.70741446	SVK	Slovakia	3	18+	ANNUAL	MALE	NUMBER	12	2014	12		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	703	19.48495604	48.70741446	SVK	Slovakia	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	704	105.802499	10.09643079	VNM	Viet Nam	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	704	105.802499	10.09643079	VNM	Viet Nam	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	704	105.802499	10.09643079	VNM	Viet Nam	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	704	105.802499	10.09643079	VNM	Viet Nam	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	705	14.82209486	46.11958061	SVN	Slovenia	1	18+	ANNUAL	FEMALE	NUMBER	3	2014	3		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	705	14.82209486	46.11958061	SVN	Slovenia	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	705	14.82209486	46.11958061	SVN	Slovenia	3	18+	ANNUAL	MALE	NUMBER	1	2014	1		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	705	14.82209486	46.11958061	SVN	Slovenia	4	<18Y	ANNUAL	FEMALE	NUMBER	1	2014	1		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	706	46.20367477	4.406485729	SOM	Somalia	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	706	46.20367477	4.406485729	SOM	Somalia	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	706	46.20367477	4.406485729	SOM	Somalia	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	706	46.20367477	4.406485729	SOM	Somalia	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	710	24.67184355	-29.99957544	ZAF	South Africa	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	710	24.67184355	-29.99957544	ZAF	South Africa	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	710	24.67184355	-29.99957544	ZAF	South Africa	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	710	24.67184355	-29.99957544	ZAF	South Africa	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	716	29.86909584	-19.00075492	ZWE	Zimbabwe	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	724	-3.554078296	40.39211472	ESP	Spain	1	18+	ANNUAL	FEMALE	NUMBER	165	2014	165		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	724	-3.554078296	40.39211472	ESP	Spain	2	<18Y	ANNUAL	MALE	NUMBER	12	2014	12		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	724	-3.554078296	40.39211472	ESP	Spain	3	18+	ANNUAL	MALE	NUMBER	91	2014	91		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	724	-3.554078296	40.39211472	ESP	Spain	4	<18Y	ANNUAL	FEMALE	NUMBER	29	2014	29		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	728	30.32618773	7.290839152	SSD	South Sudan	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	728	30.32618773	7.290839152	SSD	South Sudan	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	728	30.32618773	7.290839152	SSD	South Sudan	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	728	30.32618773	7.290839152	SSD	South Sudan	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	732	-13.13515523	24.66265342	ESH	Western Sahara	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	732	-13.13515523	24.66265342	ESH	Western Sahara	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	732	-13.13515523	24.66265342	ESH	Western Sahara	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	732	-13.13515523	24.66265342	ESH	Western Sahara	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	736	29.95650159	16.02643066	SDN	Sudan	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	736	29.95650159	16.02643066	SDN	Sudan	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	736	29.95650159	16.02643066	SDN	Sudan	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	736	29.95650159	16.02643066	SDN	Sudan	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	740	-55.90626394	4.132603197	SUR	Suriname	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	740	-55.90626394	4.132603197	SUR	Suriname	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	740	-55.90626394	4.132603197	SUR	Suriname	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	740	-55.90626394	4.132603197	SUR	Suriname	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	748	31.50149288	-26.56471011	SWZ	Swaziland	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	748	31.50149288	-26.56471011	SWZ	Swaziland	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	748	31.50149288	-26.56471011	SWZ	Swaziland	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	748	31.50149288	-26.56471011	SWZ	Swaziland	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	752	14.3775338	60.60103109	SWE	Sweden	1	18+	ANNUAL	FEMALE	NUMBER	2	2014	2		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	752	14.3775338	60.60103109	SWE	Sweden	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	752	14.3775338	60.60103109	SWE	Sweden	3	18+	ANNUAL	MALE	NUMBER	2	2014	2		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	752	14.3775338	60.60103109	SWE	Sweden	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	756	8.223158	46.96617097	CHE	Switzerland	1	18+	ANNUAL	FEMALE	NUMBER	8	2014	8		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	756	8.223158	46.96617097	CHE	Switzerland	2	<18Y	ANNUAL	MALE	NUMBER	1	2014	1		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	756	8.223158	46.96617097	CHE	Switzerland	3	18+	ANNUAL	MALE	NUMBER	23	2014	23		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	756	8.223158	46.96617097	CHE	Switzerland	4	<18Y	ANNUAL	FEMALE	NUMBER	1	2014	1		
