geoAreaCode	sliceId	Freq	Units	X	Y	OBJECTID	ISO3CD	geoAreaName	years	value
678	1	ANNUAL	PERCENT	6.609772265	0.241554875	212	STP	Sao Tome and Principe	2011-2015	6.653951739
682	1	ANNUAL	PERCENT	44.54763347	24.12594211	197	SAU	Saudi Arabia	2011-2015	
686	1	ANNUAL	PERCENT	-14.46636926	14.35920905	199	SEN	Senegal	2011-2015	8.54001386087
688	1	ANNUAL	PERCENT	20.805876	44.03145697	210	SRB	Serbia	2011-2015	9.526124716892
690	1	ANNUAL	PERCENT	55.46561591	-4.678053059	219	SYC	Seychelles	2011-2015	
694	1	ANNUAL	PERCENT	-11.78306584	8.568604164	205	SLE	Sierra Leone	2011-2015	2.990172852196
702	1	ANNUAL	PERCENT	103.8107883	1.361009155	200	SGP	Singapore	2011-2015	
703	1	ANNUAL	PERCENT	19.48495604	48.70741446	214	SVK	Slovakia	2011-2015	
704	1	ANNUAL	PERCENT	105.802499	10.09643079	256	VNM	Viet Nam	2011-2015	1.83582882893
705	1	ANNUAL	PERCENT	14.82209486	46.11958061	215	SVN	Slovenia	2011-2015	
706	1	ANNUAL	PERCENT	46.20367477	4.406485729	208	SOM	Somalia	2011-2015	
710	1	ANNUAL	PERCENT	24.67184355	-29.99957544	283	ZAF	South Africa	2011-2015	3.896896852278
716	1	ANNUAL	PERCENT	29.86909584	-19.00075492	285	ZWE	Zimbabwe	2011-2015	
724	1	ANNUAL	PERCENT	-3.554078296	40.39211472	71	ESP	Spain	2011-2015	
728	1	ANNUAL	PERCENT	30.32618773	7.290839152	211	SSD	South Sudan	2011-2015	
732	1	ANNUAL	PERCENT	-13.13515523	24.66265342	70	ESH	Western Sahara	2011-2015	
736	1	ANNUAL	PERCENT	29.95650159	16.02643066	198	SDN	Sudan	2011-2015	
740	1	ANNUAL	PERCENT	-55.90626394	4.132603197	213	SUR	Suriname	2011-2015	
744	1	ANNUAL	PERCENT	13.38071013	78.82894131	203	SJM	Svalbard and Jan Mayen Islands	2011-2015	
748	1	ANNUAL	PERCENT	31.50149288	-26.56471011	217	SWZ	Swaziland	2011-2015	1.65973138159
752	1	ANNUAL	PERCENT	14.3775338	60.60103109	216	SWE	Sweden	2011-2015	
756	1	ANNUAL	PERCENT	8.223158	46.96617097	43	CHE	Switzerland	2011-2015	
760	1	ANNUAL	PERCENT	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)	2011-2015	
762	1	ANNUAL	PERCENT	69.294998	38.43069666	225	TJK	Tajikistan	2011-2015	3.701978049836
764	1	ANNUAL	PERCENT	101.0202951	15.13089239	224	THA	Thailand	2011-2015	0.460140123998
768	1	ANNUAL	PERCENT	0.97835765	8.532096072	223	TGO	Togo	2011-2015	3.523795959608
772	1	ANNUAL	PERCENT	-171.8154473	-9.214545558	226	TKL	Tokelau	2011-2015	
776	1	ANNUAL	PERCENT	-175.1959991	-21.19511329	229	TON	Tonga	2011-2015	9.967489431486
780	1	ANNUAL	PERCENT	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago	2011-2015	
784	1	ANNUAL	PERCENT	53.98279159	23.43322219	9	ARE	United Arab Emirates	2011-2015	
788	1	ANNUAL	PERCENT	9.572737411	34.11439971	231	TUN	Tunisia	2011-2015	9.060569260524
792	1	ANNUAL	PERCENT	35.42890329	38.9899684	232	TUR	Turkey	2011-2015	5.742062162558
795	1	ANNUAL	PERCENT	58.9787665	40.0912346	227	TKM	Turkmenistan	2011-2015	
796	1	ANNUAL	PERCENT	-71.745121	21.80780585	221	TCA	Turks and Caicos Islands	2011-2015	
798	1	ANNUAL	PERCENT	178.6679611	-7.460048071	233	TUV	Tuvalu	2011-2015	
800	1	ANNUAL	PERCENT	32.39100438	1.279557331	236	UGA	Uganda	2011-2015	2.614645129756
804	1	ANNUAL	PERCENT	31.40270802	49.00735945	237	UKR	Ukraine	2011-2015	13.922925438946
807	1	ANNUAL	PERCENT	21.7007909	41.60048068	146	MKD	Macedonia, Republic of	2011-2015	7.503335224942
818	1	ANNUAL	PERCENT	29.77468534	26.57438204	68	EGY	Egypt	2011-2015	9.114463339864
826	1	ANNUAL	PERCENT	-2.23830539	53.27691757	81	GBR	United Kingdom	2011-2015	
831	1	ANNUAL	PERCENT	-2.200712402	49.71561166	83	GGY	Guernsey	2011-2015	
832	1	ANNUAL	PERCENT	-2.136773508	49.22353354	115	JEY	Jersey	2011-2015	
833	1	ANNUAL	PERCENT	-4.538190305	54.22880901	105	IMN	Isle of Man	2011-2015	
834	1	ANNUAL	PERCENT	34.80521182	-6.265332606	235	TZA	Tanzania, United Republic of	2011-2015	1.952083311828
840	1	ANNUAL	PERCENT	-99.13830311	39.5277871	248	USA	United States of America	2011-2015	
850	1	ANNUAL	PERCENT	-64.76960113	17.73297693	255	VIR	United States Virgin Islands	2011-2015	
854	1	ANNUAL	PERCENT	-1.742843829	12.27491081	23	BFA	Burkina Faso	2011-2015	3.508434854964
858	1	ANNUAL	PERCENT	-56.01387025	-32.8002838	247	URY	Uruguay	2011-2015	
860	1	ANNUAL	PERCENT	63.11944558	41.77560518	249	UZB	Uzbekistan	2011-2015	
862	1	ANNUAL	PERCENT	-66.15642084	7.121324748	253	VEN	Venezuela (Bolivarian Republic)	2011-2015	8.147648336046
876	1	ANNUAL	PERCENT	-176.2034788	-13.28471201	258	WLF	Wallis and Futuna Islands	2011-2015	
882	1	ANNUAL	PERCENT	-172.4430749	-13.61541469	259	WSM	Samoa	2011-2015	6.885276022514
887	1	ANNUAL	PERCENT	45.22389143	15.22242099	282	YEM	Yemen	2011-2015	6.116065102916
894	1	ANNUAL	PERCENT	27.850329	-14.59701056	284	ZMB	Zambia	2011-2015	1.555615343754
