geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
646	2014	ANNUAL	NUMBER	1	29.92310194	-1.999842114	196	RWA	Rwanda	1792.308	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
652	2014	ANNUAL	NUMBER	1	-62.83173536	17.89513362	29	BLM	Saint Barthélemy					
654	2014	ANNUAL	NUMBER	1	-5.705752501	-15.96503946	202	SHN	Saint Helena					
659	2014	ANNUAL	NUMBER	1	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis					
660	2014	ANNUAL	NUMBER	1	-63.05651612	18.21525315	4	AIA	Anguilla					
662	2014	ANNUAL	NUMBER	1	-60.96529553	13.89405601	130	LCA	Saint Lucia					
663	2014	ANNUAL	NUMBER	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)					
666	2014	ANNUAL	NUMBER	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon					
670	2014	ANNUAL	NUMBER	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines					
674	2014	ANNUAL	NUMBER	1	12.46329038	43.93841766	207	SMR	San Marino					
678	2014	ANNUAL	NUMBER	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	110.848	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	E
682	2014	ANNUAL	NUMBER	1	44.54763347	24.12594211	197	SAU	Saudi Arabia					
686	2014	ANNUAL	NUMBER	1	-14.46636926	14.35920905	199	SEN	Senegal	2487.322	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
688	2014	ANNUAL	NUMBER	1	20.805876	44.03145697	210	SRB	Serbia					
690	2014	ANNUAL	NUMBER	1	55.46561591	-4.678053059	219	SYC	Seychelles					
694	2014	ANNUAL	NUMBER	1	-11.78306584	8.568604164	205	SLE	Sierra Leone	1856.736	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
702	2014	ANNUAL	NUMBER	1	103.8107883	1.361009155	200	SGP	Singapore					
703	2014	ANNUAL	NUMBER	1	19.48495604	48.70741446	214	SVK	Slovakia					
704	2014	ANNUAL	NUMBER	1	105.802499	10.09643079	256	VNM	Viet Nam	8294.64	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
705	2014	ANNUAL	NUMBER	1	14.82209486	46.11958061	215	SVN	Slovenia					
706	2014	ANNUAL	NUMBER	1	46.20367477	4.406485729	208	SOM	Somalia	3108.128	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
710	2014	ANNUAL	NUMBER	1	24.67184355	-29.99957544	283	ZAF	South Africa	7858.64	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
716	2014	ANNUAL	NUMBER	1	29.86909584	-19.00075492	285	ZWE	Zimbabwe	1190.995	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
724	2014	ANNUAL	NUMBER	1	-3.554078296	40.39211472	71	ESP	Spain					
728	2014	ANNUAL	NUMBER	1	30.32618773	7.290839152	211	SSD	South Sudan	2085.992	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	E
