geoAreaCode	sliceId	Age	Freq	Location	Sex	Units	Bounds	X	Y	OBJECTID	ISO3CD	geoAreaName	years	value
124	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	-101.6575058	57.72360191	41	CAN	Canada	2013-2017	
124	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	-101.6575058	57.72360191	41	CAN	Canada	2013-2017	
124	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	-101.6575058	57.72360191	41	CAN	Canada	2013-2017	
132	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	-23.63544151	15.07791834	53	CPV	Cabo Verde	2013-2017	
132	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	-23.63544151	15.07791834	53	CPV	Cabo Verde	2013-2017	
132	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	-23.63544151	15.07791834	53	CPV	Cabo Verde	2013-2017	
136	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	-81.16740559	19.32266656	58	CYM	Cayman Islands	2013-2017	
136	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	-81.16740559	19.32266656	58	CYM	Cayman Islands	2013-2017	
136	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	-81.16740559	19.32266656	58	CYM	Cayman Islands	2013-2017	
140	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	20.93559492	7.003720791	40	CAF	Central African Republic	2013-2017	
140	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	20.93559492	7.003720791	40	CAF	Central African Republic	2013-2017	
140	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	20.93559492	7.003720791	40	CAF	Central African Republic	2013-2017	
144	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	80.70489654	7.614693343	132	LKA	Sri Lanka	2013-2017	
144	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	80.70489654	7.614693343	132	LKA	Sri Lanka	2013-2017	
144	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	80.70489654	7.614693343	132	LKA	Sri Lanka	2013-2017	
148	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	18.66618401	15.36279341	222	TCD	Chad	2013-2017	
148	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	18.66618401	15.36279341	222	TCD	Chad	2013-2017	
148	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	18.66618401	15.36279341	222	TCD	Chad	2013-2017	
152	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	-71.23029019	-35.2652885	44	CHL	Chile	2013-2017	
152	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	-71.23029019	-35.2652885	44	CHL	Chile	2013-2017	
152	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	-71.23029019	-35.2652885	44	CHL	Chile	2013-2017	
156	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	104.1403375	32.30955217	45	CHN	China	2013-2017	
156	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	104.1403375	32.30955217	45	CHN	China	2013-2017	
156	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	104.1403375	32.30955217	45	CHN	China	2013-2017	
162	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	105.6426067	-10.4882473	57	CXR	Christmas Island	2013-2017	
162	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	105.6426067	-10.4882473	57	CXR	Christmas Island	2013-2017	
162	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	105.6426067	-10.4882473	57	CXR	Christmas Island	2013-2017	
166	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands	2013-2017	
166	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands	2013-2017	
166	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands	2013-2017	
170	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	-73.07446751	3.888209046	51	COL	Colombia	2013-2017	
170	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	-73.07446751	3.888209046	51	COL	Colombia	2013-2017	
170	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	-73.07446751	3.888209046	51	COL	Colombia	2013-2017	
174	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	43.34234565	-11.66121732	52	COM	Comoros	2013-2017	
174	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	43.34234565	-11.66121732	52	COM	Comoros	2013-2017	
174	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	43.34234565	-11.66121732	52	COM	Comoros	2013-2017	
175	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	45.14015057	-12.82217691	160	MYT	Mayotte	2013-2017	
175	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	45.14015057	-12.82217691	160	MYT	Mayotte	2013-2017	
175	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	45.14015057	-12.82217691	160	MYT	Mayotte	2013-2017	
178	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	15.22052612	-0.840544119	49	COG	Congo	2013-2017	
178	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	15.22052612	-0.840544119	49	COG	Congo	2013-2017	
178	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	15.22052612	-0.840544119	49	COG	Congo	2013-2017	
180	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo	2013-2017	
180	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo	2013-2017	
180	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo	2013-2017	
184	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	-159.7711391	-21.22696458	50	COK	Cook Islands	2013-2017	
184	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	-159.7711391	-21.22696458	50	COK	Cook Islands	2013-2017	
184	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	-159.7711391	-21.22696458	50	COK	Cook Islands	2013-2017	
188	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	-84.19712782	9.970998683	54	CRI	Costa Rica	2013-2017	
188	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	-84.19712782	9.970998683	54	CRI	Costa Rica	2013-2017	
188	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	-84.19712782	9.970998683	54	CRI	Costa Rica	2013-2017	
191	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	17.95874553	45.45172212	101	HRV	Croatia	2013-2017	
191	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	17.95874553	45.45172212	101	HRV	Croatia	2013-2017	
191	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	17.95874553	45.45172212	101	HRV	Croatia	2013-2017	
192	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	-79.54460144	22.10030366	55	CUB	Cuba	2013-2017	
192	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	-79.54460144	22.10030366	55	CUB	Cuba	2013-2017	
192	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	-79.54460144	22.10030366	55	CUB	Cuba	2013-2017	
196	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	33.22285964	35.05659437	59	CYP	Cyprus	2013-2017	
196	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	33.22285964	35.05659437	59	CYP	Cyprus	2013-2017	
196	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	33.22285964	35.05659437	59	CYP	Cyprus	2013-2017	
203	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	15.33151382	49.73913871	60	CZE	Czechia	2013-2017	
203	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	15.33151382	49.73913871	60	CZE	Czechia	2013-2017	
203	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	15.33151382	49.73913871	60	CZE	Czechia	2013-2017	
204	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	2.339933594	9.65401646	22	BEN	Benin	2013-2017	
204	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	2.339933594	9.65401646	22	BEN	Benin	2013-2017	
204	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	2.339933594	9.65401646	22	BEN	Benin	2013-2017	
