geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
239	2017	ANNUAL	PERCENT	1	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands							
242	2017	ANNUAL	PERCENT	1	177.9660884	-17.83301566	75	FJI	Fiji	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
246	2017	ANNUAL	PERCENT	1	23.308447	61.91586738	74	FIN	Finland	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	63.8888888888888860	Float		DAD-IS 2017 http://dad.fao.org/	C
248	2017	ANNUAL	PERCENT	1	19.80945969	60.1544901	5	ALA	Åland Islands							
250	2017	ANNUAL	PERCENT	1	2.457288129	46.62660861	77	FRA	France	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	13.3333333333333340	Float		DAD-IS 2017 http://dad.fao.org/	C
254	2017	ANNUAL	PERCENT	1	-53.23619089	3.922673437	95	GUF	French Guiana	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
258	2017	ANNUAL	PERCENT	1	-149.4052367	-17.67709294	191	PYF	French Polynesia							
260	2017	ANNUAL	PERCENT	1	69.64849091	-49.6068576	14	ATF	French Southern Territories							
262	2017	ANNUAL	PERCENT	1	42.18274707	11.56004161	62	DJI	Djibouti	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
266	2017	ANNUAL	PERCENT	1	11.78727747	-0.60687619	80	GAB	Gabon	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
