geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
630	2015	ANNUAL	PERCENT	1	-66.47591017	18.22753799	182	PRI	Puerto Rico					
634	2015	ANNUAL	PERCENT	1	51.19152467	25.28355379	192	QAT	Qatar					
638	2015	ANNUAL	PERCENT	1	55.53171398	-21.13183266	193	REU	Réunion					
642	2015	ANNUAL	PERCENT	1	24.98481009	45.83893563	194	ROU	Romania	10.28907231304	Float			
643	2015	ANNUAL	PERCENT	1	99.01404926	61.61899849	195	RUS	Russian Federation	10.12554167120	Float			
646	2015	ANNUAL	PERCENT	1	29.92310194	-1.999842114	196	RWA	Rwanda	7.16494330510	Float			
652	2015	ANNUAL	PERCENT	1	-62.83173536	17.89513362	29	BLM	Saint Barthélemy					
654	2015	ANNUAL	PERCENT	1	-5.705752501	-15.96503946	202	SHN	Saint Helena					
659	2015	ANNUAL	PERCENT	1	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis					
660	2015	ANNUAL	PERCENT	1	-63.05651612	18.21525315	4	AIA	Anguilla					
662	2015	ANNUAL	PERCENT	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	10.36448555726	Float			
663	2015	ANNUAL	PERCENT	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)					
666	2015	ANNUAL	PERCENT	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon					
670	2015	ANNUAL	PERCENT	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	17.18150701606	Float			
674	2015	ANNUAL	PERCENT	1	12.46329038	43.93841766	207	SMR	San Marino					
678	2015	ANNUAL	PERCENT	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	4.77439869596	Float			
682	2015	ANNUAL	PERCENT	1	44.54763347	24.12594211	197	SAU	Saudi Arabia					
686	2015	ANNUAL	PERCENT	1	-14.46636926	14.35920905	199	SEN	Senegal	7.98267504897	Float			
688	2015	ANNUAL	PERCENT	1	20.805876	44.03145697	210	SRB	Serbia	8.79102006472	Float			
690	2015	ANNUAL	PERCENT	1	55.46561591	-4.678053059	219	SYC	Seychelles					
694	2015	ANNUAL	PERCENT	1	-11.78306584	8.568604164	205	SLE	Sierra Leone	4.68142856399	Float			
702	2015	ANNUAL	PERCENT	1	103.8107883	1.361009155	200	SGP	Singapore					
703	2015	ANNUAL	PERCENT	1	19.48495604	48.70741446	214	SVK	Slovakia					
704	2015	ANNUAL	PERCENT	1	105.802499	10.09643079	256	VNM	Viet Nam	1.55351589709	Float			
705	2015	ANNUAL	PERCENT	1	14.82209486	46.11958061	215	SVN	Slovenia					
706	2015	ANNUAL	PERCENT	1	46.20367477	4.406485729	208	SOM	Somalia					
710	2015	ANNUAL	PERCENT	1	24.67184355	-29.99957544	283	ZAF	South Africa	2.99141250041	Float			
716	2015	ANNUAL	PERCENT	1	29.86909584	-19.00075492	285	ZWE	Zimbabwe					
724	2015	ANNUAL	PERCENT	1	-3.554078296	40.39211472	71	ESP	Spain					
728	2015	ANNUAL	PERCENT	1	30.32618773	7.290839152	211	SSD	South Sudan					
732	2015	ANNUAL	PERCENT	1	-13.13515523	24.66265342	70	ESH	Western Sahara					
736	2015	ANNUAL	PERCENT	1	29.95650159	16.02643066	198	SDN	Sudan					
740	2015	ANNUAL	PERCENT	1	-55.90626394	4.132603197	213	SUR	Suriname					
744	2015	ANNUAL	PERCENT	1	13.38071013	78.82894131	203	SJM	Svalbard and Jan Mayen Islands					
