geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
498	2014	ANNUAL	KG_PER_CON_USD	1	28.4650624	47.20236795	141	MDA	Republic of Moldova	1.09	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
499	2014	ANNUAL	KG_PER_CON_USD	1	19.25214024	42.78717043	150	MNE	Montenegro	0.69	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
500	2014	ANNUAL	KG_PER_CON_USD	1	-62.19261223	16.73558313	155	MSR	Montserrat					
504	2014	ANNUAL	KG_PER_CON_USD	1	-6.281942841	31.8440131	139	MAR	Morocco	0.36	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
508	2014	ANNUAL	KG_PER_CON_USD	1	38.18479941	-14.27963886	153	MOZ	Mozambique	0.36	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
512	2014	ANNUAL	KG_PER_CON_USD	1	57.87743482	21.98805614	173	OMN	Oman	3.42	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
516	2014	ANNUAL	KG_PER_CON_USD	1	17.21907885	-22.13817068	161	NAM	Namibia	0.02	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
520	2014	ANNUAL	KG_PER_CON_USD	1	166.92313	-0.528742623	171	NRU	Nauru					
524	2014	ANNUAL	KG_PER_CON_USD	1	83.94678863	28.25866332	170	NPL	Nepal	1.69	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
528	2014	ANNUAL	KG_PER_CON_USD	1	5.331480568	51.86728884	168	NLD	Netherlands	0.22	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
530	2014	ANNUAL	KG_PER_CON_USD	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles					
